# Unmatched product spellings (no master product >= score 0.9)
# Candidates for manual seeding into product_master.json.
# 4771 spellings.

***EBERFINE	[COSMO]
***EKRAN-30 SILICON GEL	[COSMO]
***NEVLON MOISTURISING BABY	[COSMO]
***OXIDOX 130MG	[PHARMA]
**CETALORE 5MG	[PHARMA]
**EKRAN SOFT SILI GEL 50SP	[COSMO]
OMM SAI MEDICAL AGENCY
ONIT03 ONITRAZ CAP{1X10}	[COSMO]
ONIT04 ONITRAZ FORTE 1*10 STRIP 1*10STRIP	[DERMA]
ONIT04 ONITRAZ FORTE{1X10}	[COSMO]
ONITRAZ	[COSMO]
ONITRAZ 100
ONITRAZ 100 1*30	[DERMA]
ONITRAZ 100 30C	[COSMO]
ONITRAZ 100 MGCAP(1*	[PHARMA]
ONITRAZ 100 TAB (30 TAB)	[DERMA]
ONITRAZ 100 TAB.	[COSMO]
ONITRAZ 10CAP	[DERMA]
ONITRAZ C	[COSMO]
ONITRAZ C DPCO	[COSMO]
ONITRAZ CAP
ONITRAZ CAP (10PACK)	[DERMA]
ONITRAZ CAP(10)	[DERMA]
ONITRAZ CAP,
ONITRAZ CAP-10*S	[DERMA]
ONITRAZ CAP.	[DERMA]
ONITRAZ CAP. 10 CAP.	[COSMO]
ONITRAZ CAP.100MG
ONITRAZ CAPS	[DERMA]
ONITRAZ CAPSULES	[COSMO Q]
ONITRAZ FORET	[DERMA]
ONITRAZ FORT	[DERMA]
ONITRAZ FORT 10C	[COSMO]
ONITRAZ FORT TABLET	[DERMA]
ONITRAZ FORTE	[COSMO]
ONITRAZ FORTE (10 TA 1*10TAB	[COSMO]
ONITRAZ FORTE 1*4	[DERMA]
ONITRAZ FORTE 10
ONITRAZ FORTE 10 CAP.	[DERMA]
ONITRAZ FORTE 200MG	[DERMA]
ONITRAZ FORTE CAP  (DPCO)
ONITRAZ FORTE CAP (10PACK)	[DERMA]
ONITRAZ FORTE CAP (1X10)	[COSMO]
ONITRAZ FORTE CAP(10)	[DERMA]
ONITRAZ FORTE CAP-10`S	[DERMA]
ONITRAZ FORTE CAP.
ONITRAZ FORTE CAPS	[DERMA]
ONITRAZ FORTE CAPS 10 CAPS
ONITRAZ FORTE CAPS.
ONITRAZ FORTE CAPSULES	[COSMO Q]
ONITRAZ FORTE TAB -10 CAPS	[DERMA]
ONITRAZ FORTE TAB,
ONITRAZ FORTE(10) 1*10	[DERMA]
ONITRAZ FORTE(200) C	[COSMO]
ONITRAZ FORTE. 10 TAB.	[COSMO]
ONITRAZ FORTH	[DERMA]
ONITRAZ SB	[COSMO]
ONITRAZ SB 130 CAPSULE	[DERMA]
ONITRAZ SB 200MG	[DERMA]
ONITRAZ SB 50
ONITRAZ SB 50 CAP 1*10 CP	[DERMA]
ONITRAZ SB CAPS.
ONITRAZ SB FORT	[COSMO]
ONITRAZ SB FORTE	[COSMO]
ONITRAZ SB FORTE CAP 1*10 CP	[DERMA]
ONITRAZ SB FORTE. 10 CAP.	[COSMO]
ONITRAZ SB TAB,
ONITRAZ SBFORT
ONITRAZ TAB (10'S)	[DERMA]
ONITRAZ TAB (10'S),
ONITRAZ-100
ONITRAZ-CAP 10T
ONITRAZ-FORTE	[COSMO]
ONITRAZ-FORTE 10T
ONITRAZ-SB	[COSMO]
ONITRAZ-SB CAP-10`S	[DERMA]
ONITRAZ-SB FORTE CAPS 10CAPS	[COSMO]
OPAVIEW 5ML
OPERA AGENCY
OPTIVAL HEALTH SOLUTIONS PVT. LTD
OPTIVAL HEALTH SOLUTIONS PVT. LTD.
OPTIVEW ULTRA	[DERMACOR]
OPTIVIEW E/D 1*10ML
OPTIVIEW EYE	[DERMA]
OPTIVIEW EYE DROP-10ML	[DERMACOR]
OPTIVIEW EYE DROPS	[COSMO]
OPTIVIEW EYE DROPS (LUBRICANT)
OPTIVIEW HA	[DERMACOR]
OPTIVIEW HA EYE	[DERMA]
OPTIVIEW HA EYE DROP	[DERMACOR]
OPTIVIEW HA EYE DROPS	[COSMO]
OPTIVIEW HA EYE DROSP	[DERMACOR]
OPTIVIEW LUB EYE DROPS	[DERMACOR]
OPTIVIEW LUBR
OPTIVIEW LUBRI.EYE D 1*10ML.	[COSMO]
OPTIVIEW LUBRICANT	[DERMACOR]
OPTIVIEW LUBRICANT E	[COSMO]
OPTIVIEW LUBRICANT EYE	[COSMO]
OPTIVIEW LUBRICANT EYE DR
OPTIVIEW LUBRICANT EYE DROP
OPTIVIEW LUBRICANT EYE DROP-10ML	[DERMACOR]
OPTIVIEW LUBRICANT EYE DROPS	[DERMACOR]
OPTIVIEW LUBRICENT
OPTIVIEW ULTRA	[DERMA]
OPTIVIEW ULTRA DROP	[DERMACOR]
OPTIVIEW ULTRA E/D
OPTIVIEW ULTRA EYE	[COSMO]
OPTIVIEW ULTRA EYED 1*10ML	[COSMO]
OPTIVIEW-HA
OPTIVIEW-HA EYE	[COSMO]
OPTIVIEW-HA EYE DR
OPTIVIEW-HA EYE DROP	[DERMACOR]
OPTIVIEW-HA EYE DROP-10ML	[DERMACOR]
OPTIVIEW-HA EYE DROPS	[DERMACOR]
OPTIVIEW-ULTRA EYE	[COSMO]
OPTIVIIEW LUBRICANT EYE
ORDER AMOUNT	[COSMO]
ORIENTAL MEDICAL STORE AGENCIES
ORRIS PHARMACEUTICAL DISTRIBUTORS
OXID01 OXIDOX	[PEDIA]
OXIDOX	[COSMO]
OXIDOX 30'CAP	[PHARMA]
OXIDOX 30CAPS	[COSMO]
OXIDOX CAP (30)
OXIDOX CAP-30CAP 30T
OXIDOX CAP.(10 CAP.) 10 CAP.	[COSMO]
OXIDOX CAPS 10CAPS	[COSMO]
OXIDOX SOFT GEL	[COSMO]
Onitraz
Onitraz Cap.
Onitraz Fort
Onitraz Forte Cap 10S Pack
Onitraz Forte Cap.
Onitraz Sb
Onitraz Sb Forte 10*10
Opening Rs: 116003.65	[COSMO Q]
Opening Rs: 161481.78	[PHARMA]
Opening Rs: 213472.95	[DERMACOR]
Opening Rs: 231844.91	[DERMA]
Optiview Eye
Optiview Ha Eye
Optiview Lubri Eye D
Optiview Ultra
Oxidox
P S MEDICAL AGENCY
P. VISHRAM DISTRIBUTORS PRIVATE LIMITED
P.K.DISTRIBUTOR
P.K.PHARMA
P.K.PHARMA.
P.M. PHARMA
PADAM PHARMA
PADMAJA MEDICAL AGENCIES
PADMALAYA MEDICAL AGENCIES
PAL DISTRIBUTORS
PAL MEDICINE ENTERPRISE
PAL MEDICO PHARMACEUTICAL DISTRI.
PALEPU PHARMA DISTRIBUTORS
PANACEA DRUG
PANCHANAN MEDICAL AGENCY
PANDEY MEDICAL AGENCY
PANDEY MEDICAL STORE
PANKAJ PHARMA
PARADISE SALES CORPORATION
PARAG MEDICAL STORES
PARAS DISTRIBUTORS
PARAS MEDICAL AGENCY
PARAS PHARMA DISTRIBUTORS
PARBATI PHARMACEUTICAL AGENCY
PARBOTI MEDICAL
PARNIKA PHARMACEUTICALS
PARTH AGENCY
PARTH MEDICOS
PATEL MEDICAL AGENCIES
PATHAK PHARMA
PAUL ENTERPRISE
PAVAN KUMAR R
PAVAN KUMAR R (ODISHA)
PAVITHRA MEDICAL AGENCIES
PAYAL PHARMA
PHARMA ASIA DISTRIBUTORS
PHARMA ASSOCIATE
PHARMA DEAL
PHARMA DEAL CORPORRATION
PHARMA DISTRIBUTORS
PHARMA DISTTIBUTORS
PHARMA PLUS
PHARMA PLUS.
PHARMA SEVA
PHARMA WORLD
PHARMACOS
PHARMACY WHOLESALE DIVISION
PHARMAKON ASSOCIATES
PINAKI MEDICAL AGENCY
PLATINUM PHARMA
POB PHARMA
POOJA PHARMA
POOJA SHARMA
POPULAR MEDICAL
POPULAR MEDICINES
POUCHES SOFIKID DROPS	[PEDIA]
PRABHA DISTRIUTORS
PRABHAT AGENCY
PRACHI MEDICOSE
PRACHI PHARMA
PRAKASH DISTRIBUTOR
PRAKASH MED.  AGENCY
PRAKASH MEDICAL AGENCY
PRAKASH PCMC DISTRIBUTOR
PRAKASH PHARMA DISTRIBUTORS
PRAMOD MEDICAL AGENCY
PRANAY PHARMACEUTICAL
PRASAD MEDICAL AGENCY
PRASANTA UDYOG PHARMACEUTICALS
PRASHANT MEDICAL AGENCY
PRASU PHARMA
PRATAP TRADER
PRATHNA UNITY PHARMA LLP
PRATIVA AGENCY
PRATYAKSHA MEDICAL
PREETI MEDICAL AGENCIES
PREM MEDICAL & OPTICALS STORE
PREM MEDICAL AGENCY
PREM PHARMA AGENCY
PREMIER PHARMACEUTICALS
PRIL ODERM GEL	[COSMO]
PRILODERM 10GM GEL	[COSMO]
PRILODERM 30GM GEL	[COSMO]
PRILODERM 30GM GEL.	[COSMO Q]
PRIME MEDICAL AGANCY
PRIYA DISTRIBOTORS
PRO CURE HEALTH CARE
PRODUCT DESCRIPTION
PRUDHVI PHARMACEUTICALS
PUJA PHARMACEUTICALS
PURANI HOSPITAL SUPPLIES LTD.
PURANI HOSPITAL SUPPLIES PVT. LTD.
PURCHASE AMOUNT	[COSMO]
PURI PHARMA
PURUSHOTHAM MEDICAL AGENCIES
Powered By: PROMPT +91-281-2230181	[PHARMA]
Product Details
R P PHARMA
R R MEDICAL AGENCY
R. P. DRUGS & SURGICAL
R.AMRATLAL & CO.
R.B.DRUG DISTRIBUTORS
R.D DISTRIBUTOR
R.K. PHARMA
R.K. PHARMACEUTICALS AGENCY
R.K.AND SONS
R.K.ENTERPRISE
R.K.MEDICOS
R.P. DISTRIBUTOR
R.S. PHARMA DISTRIBUTORS
RAAJYOG MEDICO
RADHA DISTRIBUTORS
RADHA SWAMY MEDICAL AGENCIES
RADHE KRISHN MEDICAL AGENCY
RADHEY LAL & SONS
RAGHUNANDAN AGENCIES
RAHUL DISTRIBUTORS PVT. LTD.
RAHUL MEDICAL AGENCY
RAJ DISTRIBUTORS
RAJ DISTRIBUTORS.
RAJ SAVITRI MEDICALS
RAJ TRADING CORPORATION
RAJA ENTERPRISE
RAJAN MEDICAL
RAJAT PHARMA (DURG)
RAJAT PHARMA (RAIPUR)
RAJENDRA PHARMA DISTRIBUTOR
RAJESH MEDICOSE
RAJGARHIA DISTRIBUTORS
RAJU PHARMA PARBHANI
RAJVAS PHARMACEUTICALS
RAKESH MEDICAL STORE AGENCIES
RAKSHA PHARMA & SURGICALS
RAM DISTRIBUTORS
RAM RAGHU DRUG DISTRIBUTORS
RAMA ENTERPRISES
RAMA PHARMA
RAMAKRISHNA PHARMA PVT LTD
RAMESH MEDICAL
RAMESH PHARMA
RAOUSHAN PHARMA
RAPID MEDICO
RASIKLAL MANSUKHLAL AND CO.
RATHI MEDICAL AGENCIES
RATHNA AGENCIES
RAVI BROTHERS
RAVI MEDICAL DISTRIBUTORS
RAVI PHARMA
RAVI TRADERS
RAVINDRA PHARMA DISTRIBUTORS
RAVIRA MEDICAL AGENCIES
RAY PHARMACEUTICALS
RAZUUR
RAZUUR CAP
RAZUUR CAPS	[COSMO]
RAZUUR CAPSULES 1*	[PHARMA]
RAZUUR DRS
RAZUUR DSR 10`S
RAZZUR DSR	[PHARMA]
RELAINCE MEDICO PVT LTD.
RELIABLE PHARMA
REMEDY PHARMA
RENUKA ENTERPRISE
RES10 RESOTEN-10	[COSMOCOR]
RES20 RESOTEN-20	[COSMOCOR]
RESORT MEDICALS
RESOTAN 10
RESOTEN	[COSMO]
RESOTEN 10MG TAB (1X10)	[COSMO]
RESOTEN 20 CAP 10*1*10 S
RESOTEN 20 CAPS	[COSMOCOR]
RESOTEN 20MG TAB (1X10)	[COSMO]
RESOTEN-10 CAP           1*10 CP
RESOTEN-10 CAP 1*10 CP	[COSMOCOR]
RESOTEN-10 CAP. 10*10 TA	[COSMO]
RESOTEN-20 CAP 1*10 CP	[COSMOCOR]
RESOTEN-20 CAPS	[COSMOCOR]
RESOTEN-20 CAPS.*
RESOTEN-20 TAB. 10*10	[COSMO]
REVA MEDICAL AGENCIES
RIBILUBU DRUG AND SURGICO
RISHAV PHARMACEUTICAL
RISHIKESH PHARMA
RMACEUTICAL	[DERMACOR]
RMACEUTICALS(MAIN)	[COSMO]
ROHIT MEDICAL AGENCY
ROUTRAY SURGICALS & PHARMACEUTICALS
ROY & CO.
ROY ENTERPRISE PHARMA
ROYAL AGENCIES
ROYAL DISTRIBUTORS
ROZUUR DSR
RSK AND SONS
RSM PHARMA PRIVATE LIMITED
RUHI  MEDICAL STORE ( NANDINI )
RUSHABH DISTRIBUTOR
Razuur Drs
Resoten
S & S ENTERPRISES
S B PHARMACEUTICALS
S G MEDICAL AGENCY
S M DISTRIBUTORS
S N MEDICALS
S PARIKH PHARMA PRIVATE LIMITED
S R PHARMA
S V PHARMA
S V PHARMA DISTRIBUTORS
S V PHARMA DISTRIBUTORS.
S V PHARMACEUTICALS (HYB)
S&H PHARMACEUTICALS
S. K. AGENCY
S. P. D MEDICAL AGENCIES
S.B.JOSHI
S.K. AGENCIES
S.M. MEDICAL ENTERPRISE
S.N. MEDICAL AGENCIES
S.R DRUG DISTRUBUTOR
S.R.MEDICALS
S.S DISTRIBUTORS
S.S. PHARMA
S.S.ENTERPRISES (KOL)
S.V.S. PHARMACEUTICALS
SACC02 SACCTIK PLUS {10 BOT} 10BOT	[PEDIA]
SACCITIK SUCHETS	[PEDIA]
SACCITK PLUS BOTTLE
SACCTIK	[COSMO]
SACCTIK CG
SACCTIK GG	[COSMO]
SACCTIK PLUS	[COSMO]
SACCTIK PLUS (PACK
SACCTIK PLUS (PACKET)
SACCTIK PLUS **          1 PACK
SACCTIK PLUS ** 1 PACK	[PEDIA]
SACCTIK PLUS 1
SACCTIK PLUS 1*1 PIC	[PEDIA]
SACCTIK PLUS 1*10 BO 10 BOTTL	[PHARMA]
SACCTIK PLUS 10
SACCTIK PLUS 10 MINI 10 MINI	[COSMO]
SACCTIK PLUS 10*10
SACCTIK PLUS 10BOT
SACCTIK PLUS 10BOTT
SACCTIK PLUS 6*5ML
SACCTIK PLUS AMPU	[COSMO]
SACCTIK PLUS RESP. 10`S
SACCTIK PLUS RESPUL
SACCTIK PLUS SOL.10'S	[PEDIA]
SACCTIK PLUS SOLUT
SACCTIK PLUS SOLUTION
SACCTIK PLUS SUS	[PEDIA]
SACCTIK PLUS SUS 10P 10*5ML
SACCTIK PLUS SUS,
SACCTIK PLUS SUSP.
SACCTIK PLUS SUSPE	[PEDIA]
SACCTIK PLUS SUSPEN.
SACCTIK PLUS SUSPENSI ON	[PEDIA]
SACCTIK PLUS SUSPENSION
SACCTIK PLUS SUSPENSION.	[PEDIA]
SACCTIK PLUS SYP
SACCTIK PLUS SYP 10*5ML
SACCTIK PLUS SYRUP	[PEDIA]
SACCTIK PLUS UNIT	[PEDIA]
SACCTIK PLUS-5ML KLM	[PEDIA]
SACCTIK SACH 3*1GM.
SACCTIK SACHET 3X0.84GM	[PEDIA]
SACCTIK Sachets 1*0.84	[PEDIA]
SACCTIK-GG	[COSMO]
SACCTIK-PLUS
SACHIN PARDESHI
SACHIN PHARMA
SADGURU AGENCY
SADHNA MEDICAL STORE
SAFE LIFE ENTERPRISES PVT LTD.
SAFELIFE PHARMACHEM PVT LTD
SAGAR PHARMA
SAHA AGENCY
SAHA MEDICAL STORES
SAHARA PHARMA COMPANY
SAHITHI MEDICAL AGENCIES
SAHRAN MEDICAL AGENCY
SAHU ENETERPRISE
SAI BHASKAR MEDICAL DISTRI.
SAI DISTRIBUTOR
SAI ENTERPRISES
SAI GANESH PHARMA
SAI KEERTHI PHARMA
SAI KRISHNA AGENCIES
SAI PHARMA AGENCIES
SAI PHARMA DISTRIBUTORS PVT.LTD.
SAI RUPA AGENCIES
SAISUN PHARMA PVT. LTD.
SAKSHI SAWANT
SALASAR MEDICAL AGENCIES
SALE AMOUNT	[COSMO]
SALES PHARMA
SALUJA MEDICAL AGENCIES
SALUJA PHARMA
SAM MEDICOS
SAMARTH PHARMA
SAMBARI ENTERPRISES
SANDHYA MEDICAL STORE
SANGEETA MEDICOSE
SANGLI MEDICAL HUB LLP
SANGLI MEDISALES LLP (SRi GAJANAN DISTRI.)
SANJEEVANI PHARMA DISTRIBUTORS PVT. LTD.
SANKAR DISTRIBUTOR
SANSMR HEALTHCARE PRIVATE LIMITED
SANT DASH SHARMA
SANTI DISTRIBUTOR
SANTOSH ENTERPRISES
SANTOSH MEDICO AGENCY
SANTOSH PHARMA
SANTRAM PHARMA PVT LTD (SANTRAM MEDICAL AGENCY)
SANVI PHARMA
SARASWATHI PHARMA AGENCIES
SARASWATI AGENCIES
SARDAR MEDICOSE
SARKAR ENTEREPRISE
SARKAR MEDICAL AGENCY
SATARA PHARMA
SATHISH R
SATHYA PHARMA
SATVIK MEDICAL AGENCY
SATVIK PHARMA
SATYAM DISTRIBUTOR
SATYANARAYAN MEDICAL AGIENCE
SATYANARAYANA MEDICAL ENTERPRISES
SAUBHAGYA PHARMA AGENCIES
SAUMYA PHARMACEUTICAL
SAURASHTRA MEDISOLUTION
SAYOL MEDICAL STORE
SCAR01 SCARCOTE GEL	[COSMO]
SCARCOTE 15GM GEL
SCARCOTE 15GM GEL.	[COSMO Q]
SCARCOTE GEL (5%)
SCARCOTE-15GM GEL	[COSMO Q]
SEBO03 SEBOZIT GEL	[DERMACOR]
SEBOZIT 2% GEL	[DERMACOR]
SEBOZIT 2%GEL 1*30GM	[DERMACOR]
SEBOZIT 30 GM
SEBOZIT 30GM GEL.	[DERMACOR]
SEBOZIT GEL 2%
SEBOZIT GEL 30 GM GEL
SEBOZIT-30GM GEL	[DERMACOR]
SEEMA DONGRE RAO
SEEMA ENTERPRISE
SEFODOXIM 50 SYP	[PEDIA]
SENIOR AGENCIES
SENTHIL PHARMA
SENTHILKUMAR R
SESHA BALAJI MEDICAL AGENCIES
SEVEN HILLS DISTRIBUTORS (S R PHARMA)
SHAH ENTERPRISES
SHAH MEDICINE
SHAHI PHARMA
SHAHZAD HEALTHCARE
SHAKTI DISTRIBUTOR
SHANBALAJI PHARMA DISTRIBUTORS PVT LTD.
SHANKHDHAR  MEDICAL STORE
SHANMUKHA MEDICAL AGENCIES
SHANMUKHADEVA MEDICAL AND SURGICAL AGENCIES
SHANTI AGENCY
SHANTI DRUG AGENCY
SHANTI ENTERPRICES
SHANTI MEDICOSE
SHARADA MEDICAL
SHARMA MEDICAL
SHARMA MEDICAL AGENCY
SHARMA MEDICAL STORES
SHIBANI ENTERPRISE
SHIPRA MEDICAL AGENCIES
SHIV AGENCY
SHIV DRUGS
SHIV PHARMA
SHIV SHAKTI PHARMA
SHIV SHAKTI PHARMA.
SHIV SHANKAR DISTRIBUTOR
SHIVA ENTERPRISES
SHIVA KRUPA PHARMACEUTICAL DISTRI.
SHIVA PHARMA
SHIVA SALES
SHIVA TRADERS
SHIVAAY MEDICAL AGENCIES
SHIVAEY MEDIBUTORS
SHIVALIK DURG HOUSE
SHIVAM DRUG AGENCIES
SHIVAM MEDICAL STORE
SHIVHARE MEDICAL AGENCIES
SHOLAPURKAR BROTHERS
SHRADHA  PHARMACEUTICAL
SHREE  BALAJI PHARMA
SHREE AGARWAL JI TRADERS
SHREE BALAJI MEDICAL & PROVISION STORE
SHREE BALAJI MEDICAL AGENCIES
SHREE BALAJI MEDICOS
SHREE BALAJI PHARMA
SHREE BANSAL MEDICAL  AGENCIES
SHREE DURGESHWARI PHARMA DISTRI.
SHREE GURU ENTERPRISES
SHREE GURU ENTERPRISES.
SHREE HARISH ENTERPRISES
SHREE JEE PHARMA
SHREE MAA AGENCY
SHREE MANJUSHREE PHARMA
SHREE NATH ENTERPRISE	[COSMO]
SHREE RAM MEDICAL STORE
SHREE SAI CHEMIST
SHREE SAI PHARMA
SHREE SHIVASAKTHI MEDICAL
SHREE SHYAM AGENCY
SHREE SUBRAMANYA DIUSTRUBUTORS
SHREE UNITED PHARMA AGENCIES
SHREERAM AGENCIES
SHREERAM MEDICAL AGENCIES
SHREYA PHARMACEUTICALS
SHRI ASHOK MEDICAL STORE
SHRI BALAJI MEDICAL STORE
SHRI DEEPAK PHARMA
SHRI ISHWAR MEDICAL AGENCY
SHRI JAYANTHI PHARMA PVT LTD.
SHRI KRISHNA DISTRIBUTORS
SHRI MAHALAXMI SALES
SHRI RAM JEE DISTRIBUTORS
SHRI RAM MEDICOSE
SHRI SAI ENTERPRISES
SHRI SAI PHARMA
SHRI SAI SURGICAL AGENCY
SHRI VENKATESH PHARMA
SHRIJI DISTRIBUTOR
SHRIJI MEDICAL AGENCIES
SHRIKANT DISTRIBUTOR
SHUBDHA PHARMA
SHUBH ENTERPRISES
SHYAM MED.  AGENCY
SHYAM PHARMA
SIDDH VINAYAK PHARMA
SIDDHARTH DRUG PVT.LTD.
SIDDHARTHA MEDICAL AGENCIES
SIDDHI ENTERPRISES
SIDDHI VINAYAK
SIDDHIVINAYAK AGENCIES
SIND DISTRIBUTORS
SINDHU SRI AGENCIES
SINGH PHARMA
SINGHAI MEDICOSE
SINGHLA MEDICOS SOLUTION PVT.LTD.
SIROTHIA AGENCIES
SIVARAM MEDICAL AGENCIES
SIVATEJA MEDICAL AGENCY
SIVATEJA PHARMA
SKINISTIMA CLINIC ( DR SWEETY TOMAR )
SKITES PHARMA PVT LTD ( SKITES DIST )
SOFI KID GUMMY JAR	[PEDIA]
SOFI KID GUMMY POUCHES	[PEDIA]
SOFI04 SOFIDEW LOTION	[PEDIA]
SOFI05 SOFIDEW BABY SAMPOO 100 MLML	[PEDIA]
SOFI06 SOFIDEW BABY MOISTURIZING LOTION 100 MLML	[PEDIA]
SOFI07 SOFIBAR SYNDET BAR 75 GMGM	[PEDIA]
SOFI09 SOFIDOXIM DS	[PEDIA]
SOFI12 SOFIDEW CREAM	[PEDIA]
SOFI14 SOFIKID DROPS WITH DHA	[PEDIA]
SOFI15 SOFIDEW RESYL	[PEDIA]
SOFI17 SOFIKID ZN	[PEDIA]
SOFIBAR	[COSMO]
SOFIBAR 75G BAR
SOFIBAR BABY	[PEDIA]
SOFIBAR SOAP 75GX1	[COSMO]
SOFIBAR SYNDATE BA
SOFIBAR SYNDET 75GM BAR
SOFIBAR SYNDET 75GM BAR.	[PEDIA]
SOFIBAR SYNDET SOAP 75 GM.	[COSMO]
SOFIDEW	[COSMO]
SOFIDEW 100GM	[COSMO]
SOFIDEW 100ML	[COSMO]
SOFIDEW 100ML LOTION 50. 4.	[PEDIA]
SOFIDEW B MOIST.	[PEDIA]
SOFIDEW BABA MOIS	[COSMO]
SOFIDEW BABAY MOISTU	[PEDIA]
SOFIDEW BABY	[COSMO]
SOFIDEW BABY 100GM CREAM.	[PEDIA]
SOFIDEW BABY CR.
SOFIDEW BABY CREAM	[PEDIA]
SOFIDEW BABY CREAM 100'GM
SOFIDEW BABY CREAM 100GM. 100 GM.	[COSMO]
SOFIDEW BABY CREAM. 50 GM.	[COSMO]
SOFIDEW BABY LOT.	[PEDIA]
SOFIDEW BABY LOT.200 ML. 200 ML.	[COSMO]
SOFIDEW BABY LOTIO
SOFIDEW BABY LOTIO 100'ML
SOFIDEW BABY LOTION	[PEDIA]
SOFIDEW BABY LOTION 100'ML
SOFIDEW BABY LOTION 100ML1X100ML	[PEDIA]
SOFIDEW BABY LOTION,
SOFIDEW BABY LOTION.	[PEDIA]
SOFIDEW BABY LOTION. 100 ML.	[COSMO]
SOFIDEW BABY MASG.OIL 100ML OIL
SOFIDEW BABY MASS I 1*100ML	[COSMO]
SOFIDEW BABY MASS100
SOFIDEW BABY MASSAG1E OIL	[PEDIA]
SOFIDEW BABY MASSAG1E0 O0MILL	[PEDIA]
SOFIDEW BABY MASSAGE 1O6IL 10203M38L.24	[PEDIA]
SOFIDEW BABY MASSAGE OIL 1001M00LML	[PEDIA]
SOFIDEW BABY MASSAGE1 O0I0LML	[PEDIA]
SOFIDEW BABY MO CREAM	[PEDIA]
SOFIDEW BABY MO LOTION	[PEDIA]
SOFIDEW BABY MO LOTION 1*100ML	[PEDIA]
SOFIDEW BABY MOI.
SOFIDEW BABY MOI. CREAM	[PEDIA]
SOFIDEW BABY MOI.CREAM
SOFIDEW BABY MOIS	[PEDIA]
SOFIDEW BABY MOIS CR
SOFIDEW BABY MOIS.LOTION	[COSMO]
SOFIDEW BABY MOIST	[COSMO]
SOFIDEW BABY MOIST CREAM
SOFIDEW BABY MOIST CREAM,
SOFIDEW BABY MOIST.	[PEDIA]
SOFIDEW BABY MOIST. L	[PEDIA]
SOFIDEW BABY MOISTU CREAM	[COSMO]
SOFIDEW BABY MOISTU LOTIONE100ML	[COSMO]
SOFIDEW BABY MOISTUR1IZING	[PEDIA]
SOFIDEW BABY MOISTURIZING	[PEDIA]
SOFIDEW BABY MOISTURIZING CR
SOFIDEW BABY MOISTURIZING CRE5A0MG.	[PEDIA]
SOFIDEW BABY MOISTURIZING1 CXR1E00AGMM	[PEDIA]
SOFIDEW BABY MOISTURIZING1 LXO1T0I0OMNL	[PEDIA]
SOFIDEW BABY MOS.C
SOFIDEW BABY MOS.CREAM
SOFIDEW BABY MOS.CREAM 50GM	[PEDIA]
SOFIDEW BABY OIL 100'ML
SOFIDEW BABY POWDER1	[PEDIA]
SOFIDEW BABY SAMPOO
SOFIDEW BABY SHAMP
SOFIDEW BABY SHAMP 1*100ML	[PEDIA]
SOFIDEW BABY SHAMPOO	[COSMO]
SOFIDEW BABY SHAMPOO 100'ML
SOFIDEW BABY SHAMPOO DIRECT	[COSMO]
SOFIDEW BABY SHAMPOO,
SOFIDEW BABY SHAMPOO.	[PEDIA]
SOFIDEW BABY SHAMPOO. 100 ML.	[COSMO]
SOFIDEW BABY SHAMPOO100ML
SOFIDEW BABY SHAMPOO75ML	[PEDIA]
SOFIDEW BABY SHMP	[PEDIA]
SOFIDEW BABY SOAP 75 GM.	[COSMO]
SOFIDEW BAY MOS.LOTT.200ML	[PEDIA]
SOFIDEW CALO
SOFIDEW CALOE LOTION1	[PEDIA]
SOFIDEW CREAM SMAL	[COSMO]
SOFIDEW GUMMY POUCHES	[PEDIA]
SOFIDEW LOTION 100M 100 ML.	[COSMO]
SOFIDEW MASSAGE
SOFIDEW MASSAGE OI
SOFIDEW MASSAGE OIL	[PEDIA]
SOFIDEW MOI.LOTION
SOFIDEW MOI.LOTION 100ML PIC
SOFIDEW MOIS	[PEDIA]
SOFIDEW MOIST
SOFIDEW MOIST CREAM
SOFIDEW MOIST CREAM-100GM
SOFIDEW OIL
SOFIDEW POWDER
SOFIDEW POWDER 100'GM
SOFIDEW POWDER 1UNIT	[PEDIA]
SOFIDEW RESYL 50ML
SOFIDEW RESYL 50ML LOTION.	[PEDIA]
SOFIDEW RESYL LOTION1	[PEDIA]
SOFIDEW SAMPOO 100M 100 ML.	[COSMO]
SOFIDEW SHAMPOO 10 1*100ML	[COSMO]
SOFIDEW SHAMPOO 22.	[PEDIA]
SOFIDEW SHAMPOO DOMEST	[PEDIA]
SOFIDEW SHAPOO	[PEDIA]
SOFIDEW TEAR FREE 100M	[PEDIA]
SOFIDEW TEAR FREE SHAMPOO 100M
SOFIDEW-BABY-100GM	[PEDIA]
SOFIDEW-BABY-100ML	[PEDIA]
SOFIDEW-BABY-SHAMPOO	[PEDIA]
SOFIDEW-RESYL 50ML-	[PEDIA]
SOFIDOX	[PHARMA]
SOFIDOXIM	[COSMO]
SOFIDOXIM 200MG	[COSMO]
SOFIDOXIM 50 DRY 30
SOFIDOXIM 50 DRY SY	[PEDIA]
SOFIDOXIM 50 DRY SYP
SOFIDOXIM 50MG DRY SYRUP.	[PEDIA]
SOFIDOXIM DS 100MG SUSP
SOFIDOXIM DS 12G/30ML	[COSMO]
SOFIDOXIM DS Suspension 1*1 PIC	[PEDIA]
SOFIDOXIN 200
SOFIDOXIN DS	[COSMO]
SOFIKENZ	[COSMO]
SOFIKENZ SOP	[PEDIA]
